Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Probability
1,3,9.0,2,5,4,0,1,0.0,0.0,40.0,38,0
0,3,10.0,2,0,5,1,0,7298.0,0.0,32.0,38,1
1,1,13.0,0,0,1,0,0,6360.0,0.0,35.0,38,0
0,5,10.0,2,3,4,1,1,0.0,0.0,30.0,38,0
0,3,10.0,4,11,3,1,0,0.0,0.0,25.0,38,0
0,3,9.0,4,0,3,1,1,0.0,0.0,30.0,38,0
1,3,9.0,2,6,4,1,1,0.0,0.0,45.0,38,1
1,1,14.0,2,3,4,1,1,7688.0,0.0,50.0,38,1
0,3,8.0,4,7,3,1,1,0.0,0.0,16.0,38,0
0,3,9.0,4,0,0,1,0,0.0,0.0,48.0,38,0
0,3,10.0,4,9,0,1,0,0.0,0.0,40.0,38,0
1,3,15.0,2,9,4,1,1,0.0,0.0,50.0,38,1
0,3,6.0,4,11,3,1,0,0.0,0.0,20.0,38,0
1,3,9.0,6,0,0,1,0,0.0,0.0,40.0,38,0
0,1,14.0,4,9,0,1,1,0.0,0.0,43.0,38,0
1,3,9.0,0,13,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,6,3,1,1,0.0,0.0,40.0,38,0
0,3,8.0,4,4,3,1,1,0.0,0.0,40.0,38,0
1,3,16.0,2,9,4,1,1,0.0,0.0,40.0,9,0
1,3,10.0,2,2,4,1,1,0.0,0.0,40.0,38,1
1,3,9.0,4,4,1,1,0,0.0,0.0,46.0,38,0
1,3,9.0,0,7,0,1,0,0.0,0.0,32.0,38,0
1,3,13.0,2,9,5,1,0,0.0,0.0,55.0,38,0
0,3,9.0,4,5,2,0,0,0.0,0.0,60.0,12,0
1,5,10.0,2,4,4,1,1,0.0,0.0,50.0,38,0
0,3,13.0,2,0,4,1,1,0.0,1902.0,50.0,38,1
1,0,14.0,6,9,1,1,0,0.0,0.0,40.0,38,0
0,3,9.0,0,7,0,1,0,0.0,0.0,35.0,38,0
1,5,9.0,2,2,4,1,1,99999.0,0.0,50.0,38,1
0,3,10.0,0,3,0,1,1,0.0,0.0,50.0,38,1
0,5,9.0,2,13,4,1,1,0.0,0.0,50.0,38,0
0,3,10.0,0,0,1,1,0,0.0,0.0,44.0,38,0
1,4,10.0,2,4,4,1,1,0.0,0.0,40.0,38,1
1,6,16.0,2,9,4,1,1,0.0,0.0,40.0,38,1
1,0,9.0,2,12,4,1,1,0.0,0.0,30.0,38,1
1,3,10.0,5,0,1,1,1,0.0,0.0,40.0,38,0
1,4,16.0,2,9,4,1,1,0.0,0.0,60.0,38,1
0,3,10.0,2,3,4,1,1,0.0,1902.0,50.0,38,1
1,3,13.0,2,11,4,1,1,0.0,0.0,30.0,38,0
0,3,10.0,4,3,3,1,0,0.0,0.0,30.0,38,0
1,0,10.0,2,3,4,1,1,0.0,0.0,40.0,38,1
1,5,14.0,4,3,0,0,1,0.0,0.0,45.0,38,1
0,1,9.0,0,12,0,1,0,0.0,0.0,55.0,38,0
0,3,9.0,6,3,1,1,0,0.0,0.0,30.0,38,0
0,3,9.0,4,5,3,1,1,0.0,0.0,50.0,31,0
1,5,13.0,2,4,4,1,1,0.0,1485.0,70.0,38,1
0,3,14.0,4,9,0,1,1,0.0,0.0,40.0,38,0
1,5,14.0,0,11,1,1,0,0.0,2339.0,60.0,38,0
0,3,13.0,4,9,0,1,0,0.0,0.0,25.0,38,0
0,3,9.0,4,7,0,1,0,0.0,0.0,35.0,38,0
0,3,7.0,4,8,3,1,0,0.0,0.0,25.0,38,0
0,1,10.0,5,0,1,0,0,0.0,0.0,40.0,38,0
0,3,2.0,4,8,0,1,0,0.0,0.0,40.0,12,0
1,6,11.0,2,10,4,1,1,0.0,0.0,40.0,38,1
1,3,9.0,4,7,2,0,1,0.0,0.0,40.0,38,0
0,3,9.0,4,5,3,1,1,0.0,0.0,30.0,38,0
0,3,12.0,4,0,0,1,0,0.0,0.0,45.0,38,0
1,3,10.0,0,0,1,1,0,0.0,0.0,40.0,38,0
1,3,10.0,2,2,4,1,1,0.0,0.0,36.0,38,1
1,5,13.0,6,3,1,0,0,0.0,0.0,60.0,36,0
0,3,10.0,4,5,3,1,1,0.0,0.0,40.0,38,0
0,6,10.0,2,9,5,0,0,0.0,0.0,40.0,38,1
1,3,9.0,5,11,1,1,0,0.0,0.0,45.0,38,0
0,3,9.0,4,7,3,0,0,0.0,0.0,40.0,38,0
0,5,7.0,4,4,3,1,1,0.0,0.0,37.0,38,0
0,5,6.0,2,4,4,1,1,0.0,0.0,99.0,38,0
0,1,9.0,4,4,3,1,1,0.0,1719.0,16.0,38,0
1,3,10.0,2,11,4,1,1,0.0,0.0,40.0,38,0
1,1,9.0,2,13,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,3,5,2,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,13,4,1,1,0.0,0.0,40.0,38,0
1,1,14.0,4,9,0,1,0,0.0,1741.0,35.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
1,3,10.0,2,5,4,1,1,0.0,0.0,40.0,38,0
0,3,13.0,2,3,5,1,0,0.0,0.0,40.0,38,1
0,3,13.0,2,3,5,0,0,0.0,0.0,40.0,34,0
1,5,9.0,2,13,4,0,1,0.0,0.0,40.0,38,0
1,3,3.0,2,5,4,1,1,0.0,0.0,40.0,25,0
0,3,12.0,4,6,1,0,0,0.0,0.0,40.0,38,0
1,3,9.0,2,6,5,1,0,0.0,0.0,40.0,38,1
1,1,15.0,2,0,4,0,1,0.0,0.0,40.0,29,1
1,3,10.0,6,0,0,1,0,0.0,0.0,24.0,38,0
0,3,9.0,2,13,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,2,2,4,1,1,0.0,0.0,40.0,1,1
1,5,7.0,2,4,4,1,1,0.0,0.0,60.0,38,0
1,0,13.0,2,9,4,1,1,0.0,0.0,45.0,38,1
0,3,13.0,2,9,5,1,0,7688.0,0.0,20.0,38,1
0,3,7.0,0,0,3,1,0,0.0,0.0,40.0,38,0
0,1,13.0,2,10,4,0,1,0.0,0.0,42.0,38,1
0,3,14.0,2,11,4,1,1,0.0,0.0,40.0,38,1
0,3,3.0,5,4,2,1,1,0.0,0.0,60.0,25,0
1,3,9.0,4,3,2,1,0,0.0,0.0,40.0,38,0
0,3,9.0,2,11,4,1,1,0.0,0.0,60.0,38,0
0,1,14.0,4,9,0,1,0,0.0,2258.0,60.0,38,0
1,3,10.0,6,3,0,1,0,0.0,0.0,10.0,38,0
0,6,10.0,4,10,3,1,1,0.0,0.0,40.0,38,0
1,3,3.0,3,11,0,1,1,0.0,0.0,22.0,38,0
0,3,9.0,2,2,4,1,1,0.0,0.0,48.0,38,0
0,3,10.0,4,11,3,1,0,0.0,0.0,40.0,38,0
0,3,9.0,4,6,3,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,6,0,1,1,0.0,0.0,40.0,38,0
1,3,9.0,2,6,4,1,1,2105.0,0.0,40.0,38,0
0,3,9.0,2,2,4,1,1,0.0,0.0,55.0,38,0
0,1,9.0,4,10,1,1,1,0.0,0.0,45.0,38,0
0,3,10.0,4,7,3,1,0,0.0,0.0,27.0,38,0
1,3,9.0,2,6,5,1,0,0.0,0.0,40.0,38,0
1,3,5.0,5,7,1,0,0,0.0,0.0,40.0,37,0
0,3,9.0,2,11,3,0,1,0.0,0.0,32.0,38,0
1,3,10.0,4,5,0,1,1,0.0,0.0,48.0,38,0
1,3,16.0,2,9,4,1,1,99999.0,0.0,55.0,38,1
1,1,10.0,2,13,4,1,1,0.0,0.0,40.0,38,0
1,3,10.0,0,0,0,1,0,0.0,0.0,24.0,38,0
0,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,5.0,4,13,0,1,1,0.0,0.0,50.0,38,0
0,5,13.0,2,3,4,1,1,0.0,0.0,60.0,38,0
1,3,13.0,4,9,0,1,0,0.0,0.0,45.0,25,0
0,3,13.0,4,0,0,1,0,0.0,0.0,40.0,38,0
0,6,15.0,2,9,4,1,1,0.0,0.0,75.0,38,1
1,3,4.0,4,7,2,1,1,0.0,0.0,35.0,38,0
0,3,14.0,4,9,0,1,0,0.0,0.0,40.0,38,0
0,3,9.0,5,0,0,1,1,0.0,0.0,45.0,38,0
1,3,10.0,0,3,0,1,0,0.0,0.0,40.0,38,0
1,1,10.0,2,10,4,1,1,0.0,0.0,70.0,38,1
0,3,9.0,3,7,0,0,0,0.0,0.0,40.0,3,0
0,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,5,13.0,4,10,3,1,1,0.0,0.0,40.0,38,0
1,3,9.0,6,0,1,1,0,0.0,0.0,40.0,38,0
1,3,7.0,0,6,0,0,0,0.0,0.0,20.0,38,0
0,3,9.0,4,4,2,1,1,0.0,0.0,35.0,38,0
0,5,13.0,2,9,4,1,1,0.0,0.0,40.0,38,1
1,3,13.0,2,3,4,1,1,99999.0,0.0,55.0,38,1
0,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
1,3,12.0,2,2,4,1,1,0.0,0.0,44.0,38,1
1,5,9.0,2,4,4,1,1,3103.0,0.0,60.0,38,1
1,3,14.0,2,2,4,1,1,0.0,1902.0,45.0,38,1
0,3,4.0,2,4,4,1,1,3942.0,0.0,84.0,31,0
1,1,9.0,2,2,4,0,1,0.0,0.0,35.0,38,0
1,3,10.0,0,6,0,0,1,0.0,0.0,40.0,25,0
0,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,1
0,1,13.0,4,9,3,0,0,0.0,0.0,35.0,38,0
1,3,6.0,0,7,0,1,1,0.0,0.0,48.0,38,0
0,6,14.0,2,9,5,1,0,5178.0,0.0,38.0,38,1
1,3,13.0,2,0,4,1,1,0.0,0.0,45.0,38,1
0,3,9.0,5,11,1,0,0,0.0,0.0,37.0,38,0
1,0,14.0,4,12,0,1,0,0.0,0.0,40.0,38,0
1,6,16.0,2,9,4,1,1,0.0,0.0,40.0,38,1
1,5,10.0,2,3,4,1,1,0.0,0.0,50.0,38,0
0,3,9.0,2,5,4,0,1,0.0,0.0,40.0,38,0
0,3,9.0,2,5,4,1,1,0.0,0.0,55.0,38,0
1,3,9.0,0,3,0,1,1,13550.0,0.0,50.0,38,1
0,3,9.0,0,9,1,1,1,0.0,0.0,40.0,25,0
0,6,14.0,4,3,0,1,1,0.0,0.0,40.0,33,0
1,3,10.0,0,13,0,0,0,0.0,0.0,40.0,38,0
1,3,9.0,6,6,0,1,0,0.0,0.0,32.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,50.0,38,0
1,3,9.0,2,12,4,1,1,0.0,0.0,20.0,38,0
1,3,12.0,2,3,4,1,1,0.0,0.0,45.0,38,1
0,6,13.0,4,9,3,1,0,0.0,0.0,27.0,38,0
1,3,9.0,2,7,4,1,1,0.0,0.0,40.0,38,0
1,4,10.0,2,9,4,0,1,2885.0,0.0,30.0,38,0
1,4,9.0,4,3,0,1,1,10520.0,0.0,40.0,38,1
0,3,9.0,2,6,4,1,1,5013.0,0.0,55.0,38,0
0,3,10.0,2,11,4,1,1,0.0,0.0,45.0,38,1
0,1,9.0,2,2,4,1,1,0.0,0.0,70.0,38,1
0,3,6.0,4,7,3,1,1,0.0,0.0,8.0,38,0
0,3,9.0,2,0,5,1,0,0.0,0.0,40.0,38,1
0,3,8.0,2,8,5,0,0,0.0,0.0,40.0,5,0
0,3,7.0,4,11,3,1,0,0.0,0.0,15.0,38,0
0,3,13.0,2,13,4,0,1,0.0,0.0,40.0,38,1
1,3,7.0,2,2,4,1,1,0.0,1902.0,40.0,38,1
1,1,14.0,2,3,4,1,1,0.0,0.0,40.0,38,1
1,3,6.0,3,10,0,0,1,0.0,0.0,40.0,18,0
1,5,9.0,2,3,4,1,1,7688.0,0.0,50.0,38,1
1,3,9.0,2,6,4,0,1,0.0,0.0,40.0,38,0
1,3,14.0,0,9,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,6,0,1,0,0.0,0.0,40.0,38,0
0,3,13.0,2,9,4,1,1,0.0,0.0,50.0,38,0
0,3,9.0,0,12,1,1,0,1471.0,0.0,38.0,38,0
0,3,9.0,2,2,4,1,1,0.0,0.0,50.0,38,0
0,3,13.0,2,3,4,1,1,0.0,0.0,40.0,38,1
0,3,12.0,4,3,1,1,1,0.0,0.0,50.0,38,0
0,4,11.0,2,2,4,1,1,0.0,2415.0,40.0,38,1
0,3,9.0,4,2,0,1,1,0.0,0.0,40.0,38,0
1,3,9.0,2,13,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,2,13,4,1,1,0.0,0.0,40.0,38,0
0,3,4.0,3,6,1,1,0,2977.0,0.0,40.0,32,0
1,3,7.0,3,6,1,0,0,0.0,0.0,40.0,34,0
1,0,9.0,2,4,4,1,1,7298.0,0.0,40.0,38,1
1,3,15.0,4,9,0,1,0,0.0,0.0,55.0,38,1
0,3,9.0,2,13,4,1,1,0.0,0.0,40.0,38,1
0,3,9.0,4,13,3,0,1,0.0,0.0,40.0,38,0
0,3,15.0,2,9,4,1,1,0.0,1977.0,55.0,38,1
1,3,10.0,2,2,4,1,1,0.0,0.0,60.0,38,1
0,3,10.0,4,0,0,1,0,0.0,0.0,40.0,38,0
1,5,13.0,2,13,4,1,1,0.0,0.0,40.0,38,0
1,3,9.0,2,11,4,1,1,7298.0,0.0,45.0,38,1
0,3,9.0,2,11,5,1,0,0.0,0.0,40.0,38,1
0,3,10.0,4,7,3,1,0,0.0,0.0,16.0,38,0
0,5,10.0,2,7,5,1,0,0.0,0.0,15.0,38,1
0,3,7.0,2,2,4,1,1,0.0,0.0,40.0,38,0
1,3,9.0,0,11,0,1,1,0.0,0.0,60.0,38,0
0,3,10.0,4,9,3,1,0,0.0,0.0,30.0,38,0
1,4,11.0,6,11,0,1,0,25124.0,0.0,50.0,38,1
0,3,9.0,4,2,0,0,1,0.0,0.0,40.0,38,0
0,3,7.0,4,4,1,1,1,2463.0,0.0,40.0,38,0
0,3,13.0,4,3,3,1,0,0.0,0.0,45.0,38,0
1,3,9.0,2,5,4,1,1,0.0,0.0,63.0,38,0
1,3,13.0,3,3,0,1,0,0.0,0.0,50.0,38,1
1,5,9.0,2,11,4,1,1,0.0,0.0,60.0,38,0
1,0,13.0,4,10,0,0,0,0.0,0.0,40.0,38,0
0,3,9.0,2,11,4,1,1,0.0,0.0,50.0,38,1
1,3,11.0,2,3,4,1,1,0.0,0.0,45.0,38,0
0,3,13.0,4,9,3,0,0,0.0,0.0,55.0,38,0
0,3,10.0,2,7,4,0,1,0.0,0.0,50.0,38,0
1,4,13.0,2,3,4,1,1,0.0,0.0,35.0,38,1
1,1,9.0,0,0,1,1,0,0.0,0.0,40.0,38,0
0,3,6.0,4,4,1,0,1,0.0,0.0,40.0,38,0
1,3,10.0,2,6,4,1,1,0.0,2179.0,40.0,38,0
0,3,7.0,4,11,3,1,0,0.0,0.0,13.0,38,0
0,3,5.0,4,2,3,1,1,0.0,0.0,40.0,38,0
1,4,10.0,6,11,0,1,1,0.0,0.0,20.0,38,0
1,3,12.0,0,9,1,1,0,0.0,0.0,32.0,38,0
0,3,10.0,4,11,0,0,1,0.0,0.0,35.0,38,0
0,3,10.0,0,13,0,1,1,0.0,0.0,40.0,38,0
0,3,6.0,2,13,4,1,1,0.0,0.0,40.0,38,0
1,3,6.0,2,5,4,1,1,0.0,0.0,22.0,38,1
0,3,13.0,0,11,0,0,1,0.0,0.0,40.0,2,0
0,5,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,5,9.0,2,11,4,1,1,0.0,0.0,45.0,38,0
0,3,9.0,4,11,3,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,1
1,5,13.0,2,9,4,1,1,0.0,0.0,20.0,38,0
1,3,9.0,6,7,0,1,0,0.0,0.0,35.0,38,0
1,5,10.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,7.0,4,11,3,1,0,0.0,0.0,9.0,38,0
0,3,6.0,2,5,4,1,1,0.0,0.0,30.0,25,0
1,0,13.0,2,5,4,1,1,0.0,0.0,40.0,38,0
1,4,13.0,2,9,4,1,1,0.0,0.0,60.0,38,0
1,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
0,3,5.0,4,6,3,1,1,0.0,0.0,40.0,38,0
1,1,13.0,2,3,5,1,0,0.0,0.0,22.0,38,1
1,3,9.0,0,13,1,1,1,7443.0,0.0,40.0,38,0
1,1,10.0,0,3,1,1,1,0.0,0.0,48.0,38,1
0,3,11.0,0,11,0,1,1,0.0,0.0,45.0,38,1
0,5,9.0,2,2,4,1,1,0.0,0.0,45.0,38,0
0,3,10.0,4,5,3,1,1,0.0,0.0,40.0,38,0
0,3,13.0,4,12,0,1,0,0.0,0.0,15.0,38,0
1,3,9.0,0,7,0,1,0,0.0,0.0,40.0,38,0
1,3,2.0,2,5,4,1,1,0.0,0.0,40.0,25,0
1,3,10.0,2,2,4,1,1,0.0,0.0,60.0,38,1
0,1,14.0,0,9,0,1,0,0.0,0.0,40.0,38,0
1,3,12.0,2,5,4,0,1,15024.0,0.0,45.0,38,1
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,4,9,0,1,0,0.0,0.0,25.0,38,0
1,4,12.0,2,11,4,1,1,0.0,0.0,50.0,38,1
1,3,9.0,2,0,5,1,0,0.0,0.0,40.0,38,1
1,3,9.0,2,2,4,1,1,0.0,0.0,41.0,38,0
1,3,9.0,2,13,4,1,1,0.0,0.0,50.0,38,1
1,3,10.0,0,3,1,1,0,0.0,0.0,45.0,38,0
0,3,9.0,4,2,0,1,1,0.0,0.0,40.0,38,0
1,3,10.0,2,0,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,12.0,2,9,4,1,1,0.0,0.0,40.0,38,1
0,3,15.0,0,9,0,1,1,14084.0,0.0,36.0,38,1
0,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,13.0,4,3,3,1,0,0.0,0.0,40.0,38,0
0,3,9.0,4,0,3,1,1,0.0,0.0,40.0,38,0
1,3,1.0,3,0,3,1,1,0.0,0.0,40.0,38,0
1,5,9.0,2,2,4,1,1,0.0,0.0,55.0,38,0
1,3,5.0,2,6,4,1,1,0.0,0.0,40.0,30,0
0,3,11.0,4,7,3,1,0,0.0,0.0,36.0,38,0
1,3,7.0,6,2,0,1,1,0.0,0.0,40.0,38,0
1,1,14.0,2,3,4,1,1,0.0,0.0,50.0,38,1
1,3,16.0,2,9,4,1,1,0.0,0.0,50.0,38,1
0,3,9.0,2,6,4,1,1,0.0,0.0,45.0,38,0
0,3,9.0,2,11,4,1,1,2829.0,0.0,40.0,38,0
0,3,5.0,2,2,4,1,1,0.0,0.0,35.0,12,0
1,3,15.0,2,9,4,1,1,0.0,0.0,60.0,38,0
0,1,14.0,2,9,5,1,0,7688.0,0.0,35.0,38,1
1,3,15.0,2,2,4,1,1,0.0,0.0,45.0,38,1
1,3,11.0,2,2,4,1,1,0.0,0.0,40.0,1,1
1,3,13.0,2,3,4,1,1,0.0,0.0,38.0,38,1
1,3,12.0,2,11,4,1,1,0.0,0.0,40.0,38,0
0,3,10.0,4,7,0,1,1,0.0,0.0,35.0,38,0
1,3,9.0,5,7,1,1,0,0.0,0.0,39.0,38,0
0,3,9.0,4,3,3,1,1,0.0,0.0,25.0,38,0
0,3,10.0,4,3,0,1,1,0.0,0.0,40.0,38,0
0,3,11.0,2,9,4,1,1,0.0,0.0,43.0,38,0
0,3,10.0,4,7,0,1,1,0.0,0.0,40.0,38,0
1,4,15.0,2,9,4,1,1,0.0,0.0,45.0,7,1
1,5,10.0,2,13,4,1,1,0.0,0.0,99.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
1,5,9.0,2,4,4,1,1,0.0,0.0,35.0,38,0
0,3,10.0,4,11,3,1,1,0.0,0.0,24.0,38,0
1,3,9.0,2,11,5,1,0,0.0,0.0,35.0,38,0
0,3,9.0,4,7,3,1,0,0.0,0.0,40.0,38,0
0,3,14.0,2,9,5,0,0,0.0,0.0,40.0,2,1
1,3,8.0,4,7,0,0,0,0.0,0.0,35.0,38,0
1,3,9.0,2,6,4,1,1,0.0,0.0,40.0,38,0
1,3,9.0,0,8,0,1,0,0.0,0.0,4.0,38,0
1,3,7.0,0,3,1,1,0,0.0,0.0,36.0,38,0
0,3,13.0,2,3,5,1,0,0.0,1977.0,30.0,38,1
1,4,14.0,2,3,4,1,1,0.0,0.0,50.0,38,1
1,1,2.0,2,7,4,1,1,0.0,0.0,32.0,25,0
0,3,10.0,4,3,0,1,1,0.0,0.0,45.0,38,0
1,0,11.0,2,0,4,1,1,5178.0,0.0,40.0,38,1
1,3,12.0,6,3,0,1,0,0.0,0.0,40.0,38,1
1,3,13.0,0,3,1,0,1,0.0,0.0,50.0,38,0
0,3,4.0,5,5,0,0,1,0.0,0.0,35.0,13,0
1,3,9.0,2,13,4,1,1,0.0,0.0,50.0,38,0
1,4,14.0,2,11,4,1,1,0.0,0.0,40.0,38,1
1,3,10.0,0,0,1,1,0,0.0,0.0,40.0,38,0
1,3,9.0,2,13,4,1,1,5178.0,0.0,72.0,38,1
1,5,9.0,2,13,4,1,1,0.0,0.0,50.0,38,0
0,3,7.0,4,11,3,1,0,0.0,0.0,16.0,38,0
0,3,10.0,4,5,1,0,0,0.0,0.0,35.0,38,0
0,3,9.0,4,13,0,1,1,0.0,0.0,60.0,38,0
1,0,9.0,0,2,0,0,1,0.0,0.0,40.0,38,0
1,4,9.0,2,3,4,1,1,0.0,0.0,20.0,38,1
1,6,9.0,0,7,3,0,1,0.0,0.0,40.0,38,0
0,3,9.0,2,2,4,1,1,0.0,0.0,50.0,38,0
1,1,10.0,0,0,1,0,0,0.0,0.0,38.0,38,0
0,3,13.0,2,2,5,1,0,0.0,0.0,30.0,38,1
0,3,13.0,0,3,0,1,0,13550.0,0.0,50.0,38,1
1,4,16.0,2,3,5,1,0,0.0,0.0,40.0,38,1
1,3,13.0,2,12,4,1,1,0.0,0.0,38.0,38,0
0,3,12.0,2,9,4,1,1,0.0,2002.0,40.0,38,0
1,3,12.0,0,2,0,0,1,0.0,0.0,45.0,38,0
1,5,9.0,2,2,4,1,1,7298.0,0.0,48.0,38,1
0,3,10.0,5,11,1,1,0,0.0,0.0,40.0,38,0
1,3,10.0,2,2,4,1,1,0.0,0.0,60.0,38,0
1,0,9.0,2,0,4,1,1,0.0,0.0,70.0,38,0
1,3,13.0,2,3,4,1,1,0.0,0.0,55.0,38,0
1,4,9.0,2,7,4,1,1,0.0,0.0,40.0,38,0
1,3,13.0,0,12,1,1,0,0.0,0.0,40.0,38,0
0,1,10.0,4,7,0,1,1,0.0,0.0,40.0,38,0
0,1,9.0,4,13,3,1,0,0.0,0.0,37.0,38,0
1,6,10.0,2,10,4,0,1,0.0,0.0,48.0,38,0
0,3,9.0,0,7,0,0,0,0.0,0.0,16.0,38,0
0,3,8.0,4,11,2,1,1,1055.0,0.0,40.0,38,0
0,3,11.0,2,0,4,0,1,0.0,0.0,45.0,38,1
1,3,9.0,6,6,0,1,0,0.0,0.0,48.0,38,0
0,3,10.0,2,2,4,1,1,0.0,0.0,40.0,21,0
0,3,15.0,4,9,0,1,0,0.0,0.0,50.0,38,1
1,5,13.0,2,2,4,1,1,0.0,0.0,50.0,38,0
0,3,14.0,4,3,0,1,1,0.0,0.0,50.0,38,1
0,3,13.0,4,11,0,1,0,0.0,0.0,40.0,38,0
0,6,10.0,4,9,3,1,1,0.0,0.0,10.0,38,0
0,3,3.0,4,5,2,1,1,0.0,0.0,40.0,12,0
1,3,13.0,3,0,0,0,1,0.0,0.0,40.0,29,0
0,3,9.0,4,0,3,0,0,0.0,0.0,40.0,38,0
1,3,13.0,2,3,4,1,1,0.0,0.0,45.0,1,1
1,3,10.0,2,10,4,1,1,0.0,0.0,40.0,38,0
1,3,10.0,0,7,0,1,1,0.0,0.0,30.0,38,0
1,5,7.0,2,4,4,1,1,0.0,0.0,35.0,38,0
0,3,9.0,0,11,3,1,1,0.0,0.0,40.0,38,0
0,3,13.0,4,3,0,0,0,0.0,0.0,38.0,38,0
0,3,11.0,4,6,0,1,1,0.0,0.0,40.0,38,0
0,3,11.0,4,0,0,0,0,4101.0,0.0,35.0,38,0
0,3,13.0,4,3,0,1,1,2202.0,0.0,45.0,38,0
1,3,9.0,0,12,0,1,0,0.0,0.0,36.0,38,0
1,5,15.0,0,11,0,1,1,0.0,0.0,50.0,38,1
1,5,9.0,2,4,4,1,1,0.0,0.0,40.0,38,1
0,3,10.0,2,2,4,1,1,0.0,0.0,40.0,38,0
1,3,13.0,2,9,4,1,1,0.0,0.0,44.0,38,1
1,3,13.0,5,9,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,4,7,0,1,1,0.0,0.0,40.0,38,0
1,5,14.0,0,3,0,1,1,0.0,0.0,50.0,38,1
0,3,11.0,0,0,0,1,0,0.0,0.0,40.0,38,0
0,3,14.0,2,9,4,1,1,0.0,0.0,50.0,38,1
0,3,8.0,4,0,3,1,0,0.0,0.0,40.0,38,0
0,3,10.0,4,3,0,1,1,0.0,0.0,50.0,38,0
1,3,10.0,2,3,4,1,1,7688.0,0.0,45.0,38,1
0,3,10.0,2,0,4,1,1,2829.0,0.0,40.0,38,0
0,4,11.0,4,2,0,1,1,0.0,0.0,50.0,38,0
0,4,13.0,0,11,0,1,1,0.0,0.0,60.0,38,0
1,3,9.0,0,0,2,1,0,0.0,0.0,40.0,38,0
1,3,10.0,2,6,4,1,1,0.0,0.0,43.0,38,0
1,3,13.0,0,9,0,1,0,0.0,0.0,16.0,38,0
1,3,5.0,2,7,4,1,1,0.0,0.0,40.0,38,0
0,3,10.0,2,11,2,0,0,0.0,0.0,40.0,11,0
0,3,10.0,0,7,0,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,5,4,1,1,0.0,0.0,40.0,38,0
0,3,9.0,2,0,5,1,0,0.0,0.0,40.0,38,1
1,6,13.0,4,0,0,1,0,0.0,0.0,38.0,38,0
1,3,9.0,2,12,4,1,1,0.0,0.0,40.0,38,0
1,3,9.0,4,7,2,1,0,0.0,0.0,20.0,17,0
0,3,10.0,4,11,0,1,0,0.0,0.0,30.0,38,0
0,3,9.0,4,4,3,1,0,0.0,0.0,40.0,38,0
0,0,12.0,2,12,4,1,1,0.0,0.0,45.0,38,0
1,3,9.0,2,2,4,1,1,0.0,0.0,40.0,38,0
0,3,13.0,2,3,4,1,1,0.0,0.0,45.0,38,0
0,3,9.0,4,10,0,1,1,0.0,0.0,32.0,38,0
1,0,10.0,2,0,4,0,1,0.0,0.0,40.0,38,1
0,3,10.0,4,0,3,1,1,0.0,0.0,10.0,38,0
0,3,13.0,2,3,4,1,1,0.0,0.0,60.0,21,1
1,1,14.0,2,9,4,1,1,7298.0,0.0,35.0,38,1
0,3,9.0,2,9,4,0,1,0.0,0.0,40.0,0,0
0,3,5.0,4,11,3,1,0,0.0,0.0,42.0,38,0
0,4,13.0,2,11,4,1,1,7688.0,0.0,55.0,25,1
1,3,9.0,2,9,4,1,1,0.0,0.0,40.0,38,0
0,3,7.0,4,11,3,1,1,0.0,0.0,15.0,38,0
0,3,9.0,4,6,3,1,1,0.0,0.0,43.0,38,0
1,3,10.0,0,2,0,1,1,0.0,0.0,40.0,38,1
1,3,9.0,0,7,1,0,0,0.0,0.0,32.0,38,0
0,3,10.0,4,3,3,1,1,0.0,0.0,40.0,38,0
1,5,9.0,2,4,4,1,1,0.0,0.0,35.0,38,0
0,1,10.0,2,7,4,1,1,0.0,0.0,40.0,38,0
